SMTSD	data	variable	value
Heart - Atrial Appendage	male_med	OTUD5	20.51
Heart - Left Ventricle	male_med	OTUD5	13.205
Kidney - Cortex	male_med	OTUD5	28.69
Kidney - Medulla	male_med	OTUD5	54.53
Liver	male_med	OTUD5	20.62
Lung	male_med	OTUD5	65.06
Minor Salivary Gland	male_med	OTUD5	45.06
Muscle - Skeletal	male_med	OTUD5	22.87
Nerve - Tibial	male_med	OTUD5	78.12
Pancreas	male_med	OTUD5	19.35
Pituitary	male_med	OTUD5	71.205
Skin - Not Sun Exposed (Suprapubic)	male_med	OTUD5	55.72
Skin - Sun Exposed (Lower leg)	male_med	OTUD5	58.26
Small Intestine - Terminal Ileum	male_med	OTUD5	56.995
Spleen	male_med	OTUD5	85.355
Stomach	male_med	OTUD5	36.77
Thyroid	male_med	OTUD5	75.84
Whole Blood	male_med	OTUD5	55.59
Adipose - Subcutaneous	female_med	OTUD5	53.995
Adipose - Visceral (Omentum)	female_med	OTUD5	45.34
Adrenal Gland	female_med	OTUD5	48.41
Artery - Aorta	female_med	OTUD5	65.31
Artery - Coronary	female_med	OTUD5	60.78
Artery - Tibial	female_med	OTUD5	67.35
Bladder	female_med	OTUD5	60.23
Brain - Amygdala	female_med	OTUD5	40.1
Brain - Anterior cingulate cortex (BA24)	female_med	OTUD5	53.02
Brain - Caudate (basal ganglia)	female_med	OTUD5	34.51
Brain - Cerebellar Hemisphere	female_med	OTUD5	79.67
Brain - Cerebellum	female_med	OTUD5	85.47
Brain - Cortex	female_med	OTUD5	54.95
Brain - Frontal Cortex (BA9)	female_med	OTUD5	57.775
Brain - Hippocampus	female_med	OTUD5	33.1
Brain - Hypothalamus	female_med	OTUD5	38.66
Brain - Nucleus accumbens (basal ganglia)	female_med	OTUD5	49.8
Brain - Putamen (basal ganglia)	female_med	OTUD5	31.46
Brain - Spinal cord (cervical c-1)	female_med	OTUD5	34.62
Brain - Substantia nigra	female_med	OTUD5	31.655
Breast - Mammary Tissue	female_med	OTUD5	57.74
Cells - Cultured fibroblasts	female_med	OTUD5	54.565
Cells - EBV-transformed lymphocytes	female_med	OTUD5	62.575
Colon - Sigmoid	female_med	OTUD5	62.54
Colon - Transverse	female_med	OTUD5	44.46
Esophagus - Gastroesophageal Junction	female_med	OTUD5	57.66
Esophagus - Mucosa	female_med	OTUD5	42.375
Esophagus - Muscularis	female_med	OTUD5	56.82
Heart - Atrial Appendage	female_med	OTUD5	20.355
Heart - Left Ventricle	female_med	OTUD5	14.675
Kidney - Cortex	female_med	OTUD5	34.76
Kidney - Medulla	female_med	OTUD5	30.25
Liver	female_med	OTUD5	22.19
Lung	female_med	OTUD5	64.28
Minor Salivary Gland	female_med	OTUD5	42.63
Muscle - Skeletal	female_med	OTUD5	25.395
Nerve - Tibial	female_med	OTUD5	77.735
Pancreas	female_med	OTUD5	18.42
Pituitary	female_med	OTUD5	74.33
Skin - Not Sun Exposed (Suprapubic)	female_med	OTUD5	56.52
Skin - Sun Exposed (Lower leg)	female_med	OTUD5	60.25
Small Intestine - Terminal Ileum	female_med	OTUD5	57.97
Spleen	female_med	OTUD5	80.53
Stomach	female_med	OTUD5	35.155
Thyroid	female_med	OTUD5	74.13
Whole Blood	female_med	OTUD5	57.105
Adipose - Subcutaneous	med_diff_adj	KCND1	-0.0548340548340547
Adipose - Visceral (Omentum)	med_diff_adj	KCND1	-0.0845911949685533
Adrenal Gland	med_diff_adj	KCND1	0.067906976744186
Artery - Aorta	med_diff_adj	KCND1	-0.0438988095238096
Artery - Coronary	med_diff_adj	KCND1	0.131989440844733
Artery - Tibial	med_diff_adj	KCND1	0.0218914185639231
Bladder	med_diff_adj	KCND1	-0.0416144745998609
Brain - Amygdala	med_diff_adj	KCND1	0.199617956064948
Brain - Anterior cingulate cortex (BA24)	med_diff_adj	KCND1	0.0583965687891787
Brain - Caudate (basal ganglia)	med_diff_adj	KCND1	-0.0196198651134274
Brain - Cerebellar Hemisphere	med_diff_adj	KCND1	-0.154179566563467
Brain - Cerebellum	med_diff_adj	KCND1	-0.149606299212598
Brain - Cortex	med_diff_adj	KCND1	-0.156281407035176
Brain - Frontal Cortex (BA9)	med_diff_adj	KCND1	-0.0823798627002289
Brain - Hippocampus	med_diff_adj	KCND1	-0.10207336523126
Brain - Hypothalamus	med_diff_adj	KCND1	0.00625782227784731
Brain - Nucleus accumbens (basal ganglia)	med_diff_adj	KCND1	0.0639152666179694
Brain - Putamen (basal ganglia)	med_diff_adj	KCND1	0.00359195402298859
Brain - Spinal cord (cervical c-1)	med_diff_adj	KCND1	-0.0208777162334895
Brain - Substantia nigra	med_diff_adj	KCND1	-0.141767068273092
Breast - Mammary Tissue	med_diff_adj	KCND1	-0.0520090123920391
Cells - Cultured fibroblasts	med_diff_adj	KCND1	-0.0397098129056892
Cells - EBV-transformed lymphocytes	med_diff_adj	KCND1	-0.0412123452226943
Colon - Sigmoid	med_diff_adj	KCND1	-0.0661664392905868
Colon - Transverse	med_diff_adj	KCND1	-0.0946462715105163
Esophagus - Gastroesophageal Junction	med_diff_adj	KCND1	-0.00431778929188246
Esophagus - Mucosa	med_diff_adj	KCND1	-0.124078624078624
Esophagus - Muscularis	med_diff_adj	KCND1	-0.0526009880848591
Heart - Atrial Appendage	med_diff_adj	KCND1	-0.00132187706543277
Heart - Left Ventricle	med_diff_adj	KCND1	0.0207754399894137
Kidney - Cortex	med_diff_adj	KCND1	0.583172147001934
Kidney - Medulla	med_diff_adj	KCND1	-0.620414746543779
Liver	med_diff_adj	KCND1	0.329238726361726
Lung	med_diff_adj	KCND1	-0.0973120955699353
Minor Salivary Gland	med_diff_adj	KCND1	0.0246125797629901
Muscle - Skeletal	med_diff_adj	KCND1	0.031919111816019
Nerve - Tibial	med_diff_adj	KCND1	-0.0723336853220697
Pancreas	med_diff_adj	KCND1	-0.0620017714791852
Pituitary	med_diff_adj	KCND1	0.0166520595968449
Skin - Not Sun Exposed (Suprapubic)	med_diff_adj	KCND1	0.0118306351183063
Skin - Sun Exposed (Lower leg)	med_diff_adj	KCND1	0.00188087774294664
Small Intestine - Terminal Ileum	med_diff_adj	KCND1	-0.0204468004543733
Spleen	med_diff_adj	KCND1	-0.0602130616025938
Stomach	med_diff_adj	KCND1	-0.0261070720423
Thyroid	med_diff_adj	KCND1	-0.0438156831042847
Whole Blood	med_diff_adj	KCND1	0.181610626816106
Adipose - Subcutaneous	male_med	KCND1	2.772
Adipose - Visceral (Omentum)	male_med	KCND1	4.77
Adrenal Gland	male_med	KCND1	0.86
Artery - Aorta	male_med	KCND1	5.376
Artery - Coronary	male_med	KCND1	4.167
Artery - Tibial	male_med	KCND1	2.284
Bladder	male_med	KCND1	3.5925
Brain - Amygdala	male_med	KCND1	1.047
Brain - Anterior cingulate cortex (BA24)	male_med	KCND1	1.5155
Brain - Caudate (basal ganglia)	male_med	KCND1	1.631
Brain - Cerebellar Hemisphere	male_med	KCND1	16.15
Brain - Cerebellum	male_med	KCND1	19.05
Brain - Cortex	male_med	KCND1	2.985
Brain - Frontal Cortex (BA9)	male_med	KCND1	2.185
Brain - Hippocampus	male_med	KCND1	1.254
Brain - Hypothalamus	male_med	KCND1	1.598
Brain - Nucleus accumbens (basal ganglia)	male_med	KCND1	1.369
Brain - Putamen (basal ganglia)	male_med	KCND1	1.392
Brain - Spinal cord (cervical c-1)	male_med	KCND1	1.1735
Brain - Substantia nigra	male_med	KCND1	1.245
Breast - Mammary Tissue	male_med	KCND1	2.663
Cells - Cultured fibroblasts	male_med	KCND1	1.3095
Cells - EBV-transformed lymphocytes	male_med	KCND1	2.7055
Colon - Sigmoid	male_med	KCND1	2.932
Colon - Transverse	male_med	KCND1	2.092
Esophagus - Gastroesophageal Junction	male_med	KCND1	2.316
Esophagus - Mucosa	male_med	KCND1	1.221
Esophagus - Muscularis	male_med	KCND1	1.7205
Heart - Atrial Appendage	male_med	KCND1	1.513
Heart - Left Ventricle	male_med	KCND1	0.37785
Kidney - Cortex	male_med	KCND1	1.034
Kidney - Medulla	male_med	KCND1	2.17
Liver	male_med	KCND1	0.6187
Lung	male_med	KCND1	4.018
Minor Salivary Gland	male_med	KCND1	1.097
Muscle - Skeletal	male_med	KCND1	0.2522
Nerve - Tibial	male_med	KCND1	4.735
Pancreas	male_med	KCND1	0.5645
Pituitary	male_med	KCND1	3.423
Skin - Not Sun Exposed (Suprapubic)	male_med	KCND1	1.606
Skin - Sun Exposed (Lower leg)	male_med	KCND1	1.595
Small Intestine - Terminal Ileum	male_med	KCND1	2.641
Spleen	male_med	KCND1	4.318
Stomach	male_med	KCND1	1.513
Thyroid	male_med	KCND1	3.0925
Whole Blood	male_med	KCND1	2.409
Adipose - Subcutaneous	female_med	KCND1	2.62
Adipose - Visceral (Omentum)	female_med	KCND1	4.3665
Adrenal Gland	female_med	KCND1	0.9184
Artery - Aorta	female_med	KCND1	5.14
Artery - Coronary	female_med	KCND1	4.717
Artery - Tibial	female_med	KCND1	2.334
Bladder	female_med	KCND1	3.443
Brain - Amygdala	female_med	KCND1	1.256
Brain - Anterior cingulate cortex (BA24)	female_med	KCND1	1.604
Brain - Caudate (basal ganglia)	female_med	KCND1	1.599
Brain - Cerebellar Hemisphere	female_med	KCND1	13.66
Brain - Cerebellum	female_med	KCND1	16.2
Brain - Cortex	female_med	KCND1	2.5185
Brain - Frontal Cortex (BA9)	female_med	KCND1	2.005
Brain - Hippocampus	female_med	KCND1	1.126
Brain - Hypothalamus	female_med	KCND1	1.608
Brain - Nucleus accumbens (basal ganglia)	female_med	KCND1	1.4565
Brain - Putamen (basal ganglia)	female_med	KCND1	1.397
Brain - Spinal cord (cervical c-1)	female_med	KCND1	1.149
Brain - Substantia nigra	female_med	KCND1	1.0685
Breast - Mammary Tissue	female_med	KCND1	2.5245
Cells - Cultured fibroblasts	female_med	KCND1	1.2575
Cells - EBV-transformed lymphocytes	female_med	KCND1	2.594
Colon - Sigmoid	female_med	KCND1	2.738
Colon - Transverse	female_med	KCND1	1.894
Esophagus - Gastroesophageal Junction	female_med	KCND1	2.306
Esophagus - Mucosa	female_med	KCND1	1.0695
Esophagus - Muscularis	female_med	KCND1	1.63
Heart - Atrial Appendage	female_med	KCND1	1.511
Heart - Left Ventricle	female_med	KCND1	0.3857
Kidney - Cortex	female_med	KCND1	1.637
Kidney - Medulla	female_med	KCND1	0.8237
Liver	female_med	KCND1	0.8224
Lung	female_med	KCND1	3.627
Minor Salivary Gland	female_med	KCND1	1.124
Muscle - Skeletal	female_med	KCND1	0.26025
Nerve - Tibial	female_med	KCND1	4.3925
Pancreas	female_med	KCND1	0.5295
Pituitary	female_med	KCND1	3.48
Skin - Not Sun Exposed (Suprapubic)	female_med	KCND1	1.625
Skin - Sun Exposed (Lower leg)	female_med	KCND1	1.598
Small Intestine - Terminal Ileum	female_med	KCND1	2.587
Spleen	female_med	KCND1	4.058
Stomach	female_med	KCND1	1.4735
Thyroid	female_med	KCND1	2.957
Whole Blood	female_med	KCND1	2.8465
Adipose - Subcutaneous	med_diff_adj	GRIPAP1	-0.0280536912751678
Adipose - Visceral (Omentum)	med_diff_adj	GRIPAP1	-0.0888331940963519
Adrenal Gland	med_diff_adj	GRIPAP1	-0.0136022514071294
Artery - Aorta	med_diff_adj	GRIPAP1	-0.0557806912991657
Artery - Coronary	med_diff_adj	GRIPAP1	-0.0639335618244135
Artery - Tibial	med_diff_adj	GRIPAP1	0.0241739379201831
Bladder	med_diff_adj	GRIPAP1	0.0784644827198019
Brain - Amygdala	med_diff_adj	GRIPAP1	0.115107913669065
Brain - Anterior cingulate cortex (BA24)	med_diff_adj	GRIPAP1	0.0531743474057363
Brain - Caudate (basal ganglia)	med_diff_adj	GRIPAP1	-0.162975445353876
Brain - Cerebellar Hemisphere	med_diff_adj	GRIPAP1	-0.0734019501625135
Brain - Cerebellum	med_diff_adj	GRIPAP1	-0.0662323561346362
Brain - Cortex	med_diff_adj	GRIPAP1	-0.118654475982533
Brain - Frontal Cortex (BA9)	med_diff_adj	GRIPAP1	-0.122048767900916
Brain - Hippocampus	med_diff_adj	GRIPAP1	-0.0477697841726618
Brain - Hypothalamus	med_diff_adj	GRIPAP1	-0.130313865713151
Brain - Nucleus accumbens (basal ganglia)	med_diff_adj	GRIPAP1	-0.160916342051567
Brain - Putamen (basal ganglia)	med_diff_adj	GRIPAP1	-0.0774104683195591
Brain - Spinal cord (cervical c-1)	med_diff_adj	GRIPAP1	-0.020505723990439
Brain - Substantia nigra	med_diff_adj	GRIPAP1	-0.106533718184204
Breast - Mammary Tissue	med_diff_adj	GRIPAP1	0.094249201277955
Cells - Cultured fibroblasts	med_diff_adj	GRIPAP1	-0.0514203523912262
Cells - EBV-transformed lymphocytes	med_diff_adj	GRIPAP1	-0.100165975103734
Colon - Sigmoid	med_diff_adj	GRIPAP1	-0.0383673469387756
Colon - Transverse	med_diff_adj	GRIPAP1	-0.0638848920863309
Esophagus - Gastroesophageal Junction	med_diff_adj	GRIPAP1	-0.0320327552986514
Esophagus - Mucosa	med_diff_adj	GRIPAP1	-0.0250441956393634
Esophagus - Muscularis	med_diff_adj	GRIPAP1	-0.00247035573122533
Heart - Atrial Appendage	med_diff_adj	GRIPAP1	0.00144258511252176
Heart - Left Ventricle	med_diff_adj	GRIPAP1	0.0939368061485908
Kidney - Cortex	med_diff_adj	GRIPAP1	0.404822043628014
Kidney - Medulla	med_diff_adj	GRIPAP1	-0.379088333762555
Liver	med_diff_adj	GRIPAP1	0.0779887121600823
Lung	med_diff_adj	GRIPAP1	-0.0422297297297297
Minor Salivary Gland	med_diff_adj	GRIPAP1	-0.0228365384615384
Muscle - Skeletal	med_diff_adj	GRIPAP1	0.118620689655172
Nerve - Tibial	med_diff_adj	GRIPAP1	-0.00980392156862744
Pancreas	med_diff_adj	GRIPAP1	-0.0933137398971344
Pituitary	med_diff_adj	GRIPAP1	0.0603193733052125
Skin - Not Sun Exposed (Suprapubic)	med_diff_adj	GRIPAP1	0.0246110982122127
Skin - Sun Exposed (Lower leg)	med_diff_adj	GRIPAP1	-0.00643047803931086
Small Intestine - Terminal Ileum	med_diff_adj	GRIPAP1	0.0546518431831481
Spleen	med_diff_adj	GRIPAP1	-0.0556624616919678
Stomach	med_diff_adj	GRIPAP1	-0.0396586345381526
Thyroid	med_diff_adj	GRIPAP1	-0.0061518536506394
Whole Blood	med_diff_adj	GRIPAP1	0.039568345323741
Adipose - Subcutaneous	male_med	GRIPAP1	37.25
Adipose - Visceral (Omentum)	male_med	GRIPAP1	35.91
Adrenal Gland	male_med	GRIPAP1	42.64
Artery - Aorta	male_med	GRIPAP1	41.95
Artery - Coronary	male_med	GRIPAP1	37.93
Artery - Tibial	male_med	GRIPAP1	34.955
Bladder	male_med	GRIPAP1	44.415
Brain - Amygdala	male_med	GRIPAP1	30.58
Brain - Anterior cingulate cortex (BA24)	male_med	GRIPAP1	46.545
Brain - Caudate (basal ganglia)	male_med	GRIPAP1	41.54
Brain - Cerebellar Hemisphere	male_med	GRIPAP1	184.6
Brain - Cerebellum	male_med	GRIPAP1	184.2
Brain - Cortex	male_med	GRIPAP1	73.28
Brain - Frontal Cortex (BA9)	male_med	GRIPAP1	77.51
Brain - Hippocampus	male_med	GRIPAP1	34.75
Brain - Hypothalamus	male_med	GRIPAP1	50.34
Brain - Nucleus accumbens (basal ganglia)	male_med	GRIPAP1	53.91
Brain - Putamen (basal ganglia)	male_med	GRIPAP1	36.3
Brain - Spinal cord (cervical c-1)	male_med	GRIPAP1	39.745
Brain - Substantia nigra	male_med	GRIPAP1	38.11
Breast - Mammary Tissue	male_med	GRIPAP1	37.56
Cells - Cultured fibroblasts	male_med	GRIPAP1	27.81
Cells - EBV-transformed lymphocytes	male_med	GRIPAP1	60.25
Colon - Sigmoid	male_med	GRIPAP1	42.875
Colon - Transverse	male_med	GRIPAP1	34.75
Esophagus - Gastroesophageal Junction	male_med	GRIPAP1	41.52
Esophagus - Mucosa	male_med	GRIPAP1	33.94
Esophagus - Muscularis	male_med	GRIPAP1	40.48
Heart - Atrial Appendage	male_med	GRIPAP1	17.33
Heart - Left Ventricle	male_med	GRIPAP1	11.71
Kidney - Cortex	male_med	GRIPAP1	21.775
Kidney - Medulla	male_med	GRIPAP1	38.83
Liver	male_med	GRIPAP1	19.49
Lung	male_med	GRIPAP1	59.2
Minor Salivary Gland	male_med	GRIPAP1	33.28
Muscle - Skeletal	male_med	GRIPAP1	14.5
Nerve - Tibial	male_med	GRIPAP1	55.08
Pancreas	male_med	GRIPAP1	13.61
Pituitary	male_med	GRIPAP1	82.975
Skin - Not Sun Exposed (Suprapubic)	male_med	GRIPAP1	43.07
Skin - Sun Exposed (Lower leg)	male_med	GRIPAP1	41.21
Small Intestine - Terminal Ileum	male_med	GRIPAP1	42.725
Spleen	male_med	GRIPAP1	70.155
Stomach	male_med	GRIPAP1	29.88
Thyroid	male_med	GRIPAP1	61.77
Whole Blood	male_med	GRIPAP1	30.58
Adipose - Subcutaneous	female_med	GRIPAP1	36.205
Adipose - Visceral (Omentum)	female_med	GRIPAP1	32.72
Adrenal Gland	female_med	GRIPAP1	42.06
Artery - Aorta	female_med	GRIPAP1	39.61
Artery - Coronary	female_med	GRIPAP1	35.505
Artery - Tibial	female_med	GRIPAP1	35.8
Bladder	female_med	GRIPAP1	47.9
Brain - Amygdala	female_med	GRIPAP1	34.1
Brain - Anterior cingulate cortex (BA24)	female_med	GRIPAP1	49.02
Brain - Caudate (basal ganglia)	female_med	GRIPAP1	34.77
Brain - Cerebellar Hemisphere	female_med	GRIPAP1	171.05
Brain - Cerebellum	female_med	GRIPAP1	172
Brain - Cortex	female_med	GRIPAP1	64.585
Brain - Frontal Cortex (BA9)	female_med	GRIPAP1	68.05
Brain - Hippocampus	female_med	GRIPAP1	33.09
Brain - Hypothalamus	female_med	GRIPAP1	43.78
Brain - Nucleus accumbens (basal ganglia)	female_med	GRIPAP1	45.235
Brain - Putamen (basal ganglia)	female_med	GRIPAP1	33.49
Brain - Spinal cord (cervical c-1)	female_med	GRIPAP1	38.93
Brain - Substantia nigra	female_med	GRIPAP1	34.05
Breast - Mammary Tissue	female_med	GRIPAP1	41.1
Cells - Cultured fibroblasts	female_med	GRIPAP1	26.38
Cells - EBV-transformed lymphocytes	female_med	GRIPAP1	54.215
Colon - Sigmoid	female_med	GRIPAP1	41.23
Colon - Transverse	female_med	GRIPAP1	32.53
Esophagus - Gastroesophageal Junction	female_med	GRIPAP1	40.19
Esophagus - Mucosa	female_med	GRIPAP1	33.09
Esophagus - Muscularis	female_med	GRIPAP1	40.38
Heart - Atrial Appendage	female_med	GRIPAP1	17.355
Heart - Left Ventricle	female_med	GRIPAP1	12.81
Kidney - Cortex	female_med	GRIPAP1	30.59
Kidney - Medulla	female_med	GRIPAP1	24.11
Liver	female_med	GRIPAP1	21.01
Lung	female_med	GRIPAP1	56.7
Minor Salivary Gland	female_med	GRIPAP1	32.52
Muscle - Skeletal	female_med	GRIPAP1	16.22
Nerve - Tibial	female_med	GRIPAP1	54.54
Pancreas	female_med	GRIPAP1	12.34
Pituitary	female_med	GRIPAP1	87.98
Skin - Not Sun Exposed (Suprapubic)	female_med	GRIPAP1	44.13
Skin - Sun Exposed (Lower leg)	female_med	GRIPAP1	40.945
Small Intestine - Terminal Ileum	female_med	GRIPAP1	45.06
Spleen	female_med	GRIPAP1	66.25
Stomach	female_med	GRIPAP1	28.695
Thyroid	female_med	GRIPAP1	61.39
Whole Blood	female_med	GRIPAP1	31.79
Adipose - Subcutaneous	med_diff_adj	TFE3	0.0038457188100894
Adipose - Visceral (Omentum)	med_diff_adj	TFE3	-5.59471858565005e-05
Adrenal Gland	med_diff_adj	TFE3	0
Artery - Aorta	med_diff_adj	TFE3	-0.0494571773220748
Artery - Coronary	med_diff_adj	TFE3	-0.00650336006936927
Artery - Tibial	med_diff_adj	TFE3	-0.0017744260840634
Bladder	med_diff_adj	TFE3	-0.0189488737933501
Brain - Amygdala	med_diff_adj	TFE3	0.0184960582171015
Brain - Anterior cingulate cortex (BA24)	med_diff_adj	TFE3	0.0301695661748515
Brain - Caudate (basal ganglia)	med_diff_adj	TFE3	-0.11139896373057
Brain - Cerebellar Hemisphere	med_diff_adj	TFE3	-0.12396694214876
Brain - Cerebellum	med_diff_adj	TFE3	-0.0482640510664799
Brain - Cortex	med_diff_adj	TFE3	-0.0380719840839211
Brain - Frontal Cortex (BA9)	med_diff_adj	TFE3	-0.0741244783160951
Brain - Hippocampus	med_diff_adj	TFE3	0.0271084337349398
Brain - Hypothalamus	med_diff_adj	TFE3	-0.0573065902578797
Brain - Nucleus accumbens (basal ganglia)	med_diff_adj	TFE3	0.017261625176139
Brain - Putamen (basal ganglia)	med_diff_adj	TFE3	-0.0631512472371329
Brain - Spinal cord (cervical c-1)	med_diff_adj	TFE3	-0.073170731707317
Brain - Substantia nigra	med_diff_adj	TFE3	-0.0615962984384036
Breast - Mammary Tissue	med_diff_adj	TFE3	-0.0554614181438998
Cells - Cultured fibroblasts	med_diff_adj	TFE3	0.0245860230143138
Cells - EBV-transformed lymphocytes	med_diff_adj	TFE3	-0.0257852146481963
Colon - Sigmoid	med_diff_adj	TFE3	-0.0285785134213627
Colon - Transverse	med_diff_adj	TFE3	-0.129453189726595
Esophagus - Gastroesophageal Junction	med_diff_adj	TFE3	0.0243751928417154
Esophagus - Mucosa	med_diff_adj	TFE3	-0.0103705429969702
Esophagus - Muscularis	med_diff_adj	TFE3	0.00447093889716829
Heart - Atrial Appendage	med_diff_adj	TFE3	-0.00885257065032351
Heart - Left Ventricle	med_diff_adj	TFE3	0.0512820512820513
Kidney - Cortex	med_diff_adj	TFE3	0.243866293429936
Kidney - Medulla	med_diff_adj	TFE3	-0.33855421686747
Liver	med_diff_adj	TFE3	0.118881118881119
Lung	med_diff_adj	TFE3	-0.0687493681124254
Minor Salivary Gland	med_diff_adj	TFE3	0.0378086419753086
Muscle - Skeletal	med_diff_adj	TFE3	0.119801084990958
Nerve - Tibial	med_diff_adj	TFE3	-0.00743494423791819
Pancreas	med_diff_adj	TFE3	-0.0506230529595016
Pituitary	med_diff_adj	TFE3	0.0595303867403313
Skin - Not Sun Exposed (Suprapubic)	med_diff_adj	TFE3	0.0650588895120583
Skin - Sun Exposed (Lower leg)	med_diff_adj	TFE3	0.0508133796380916
Small Intestine - Terminal Ileum	med_diff_adj	TFE3	-0.0271354412458708
Spleen	med_diff_adj	TFE3	-0.0803912677333679
Stomach	med_diff_adj	TFE3	-0.045850823377462
Thyroid	med_diff_adj	TFE3	-0.0387107680171297
Whole Blood	med_diff_adj	TFE3	0.131383034497221
Adipose - Subcutaneous	male_med	TFE3	88.41
Adipose - Visceral (Omentum)	male_med	TFE3	89.37
Adrenal Gland	male_med	TFE3	81
Artery - Aorta	male_med	TFE3	99.48
Artery - Coronary	male_med	TFE3	92.26
Artery - Tibial	male_med	TFE3	90.17
Bladder	male_med	TFE3	83.91
Brain - Amygdala	male_med	TFE3	32.98
Brain - Anterior cingulate cortex (BA24)	male_med	TFE3	45.41
Brain - Caudate (basal ganglia)	male_med	TFE3	38.6
Brain - Cerebellar Hemisphere	male_med	TFE3	66.55
Brain - Cerebellum	male_med	TFE3	64.23
Brain - Cortex	male_med	TFE3	55.29
Brain - Frontal Cortex (BA9)	male_med	TFE3	55.11
Brain - Hippocampus	male_med	TFE3	28.22
Brain - Hypothalamus	male_med	TFE3	38.39
Brain - Nucleus accumbens (basal ganglia)	male_med	TFE3	42.58
Brain - Putamen (basal ganglia)	male_med	TFE3	31.67
Brain - Spinal cord (cervical c-1)	male_med	TFE3	34.645
Brain - Substantia nigra	male_med	TFE3	34.58
Breast - Mammary Tissue	male_med	TFE3	76.72
Cells - Cultured fibroblasts	male_med	TFE3	89.075
Cells - EBV-transformed lymphocytes	male_med	TFE3	36.455
Colon - Sigmoid	male_med	TFE3	80.655
Colon - Transverse	male_med	TFE3	48.28
Esophagus - Gastroesophageal Junction	male_med	TFE3	97.23
Esophagus - Mucosa	male_med	TFE3	42.91
Esophagus - Muscularis	male_med	TFE3	100.65
Heart - Atrial Appendage	male_med	TFE3	29.37
Heart - Left Ventricle	male_med	TFE3	15.015
Kidney - Cortex	male_med	TFE3	30.365
Kidney - Medulla	male_med	TFE3	49.8
Liver	male_med	TFE3	20.02
Lung	male_med	TFE3	98.91
Minor Salivary Gland	male_med	TFE3	38.88
Muscle - Skeletal	male_med	TFE3	22.12
Nerve - Tibial	male_med	TFE3	107.6
Pancreas	male_med	TFE3	12.84
Pituitary	male_med	TFE3	72.4
Skin - Not Sun Exposed (Suprapubic)	male_med	TFE3	53.49
Skin - Sun Exposed (Lower leg)	male_med	TFE3	54.71
Small Intestine - Terminal Ileum	male_med	TFE3	42.38
Spleen	male_med	TFE3	77.185
Stomach	male_med	TFE3	30.97
Thyroid	male_med	TFE3	88.735
Whole Blood	male_med	TFE3	95.37
Adipose - Subcutaneous	female_med	TFE3	88.75
Adipose - Visceral (Omentum)	female_med	TFE3	89.365
Adrenal Gland	female_med	TFE3	81
Artery - Aorta	female_med	TFE3	94.56
Artery - Coronary	female_med	TFE3	91.66
Artery - Tibial	female_med	TFE3	90.01
